X,robust_vout,R-open_(Vt shift),R_Short,G-D short,G-S short,D-S short
1.435,0.976897429,0.999995225,0.000247388,0.976897429,1.435,1
1.436,0.976930998,0.999995233,0.000247614,0.976930998,1.436,1
1.437,0.976964567,0.99999524,0.000247841,0.976964567,1.437,1
1.438,0.976998136,0.999995248,0.000248067,0.976998136,1.438,1
1.439,0.977031705,0.999995255,0.000248293,0.977031705,1.439,1
1.44,0.977065273,0.999995263,0.00024852,0.977065273,1.44,1
1.441,0.977086214,0.999995267,0.000248721,0.977086214,1.441,1
1.442,0.977107154,0.999995272,0.000248922,0.977107154,1.442,1
1.443,0.977128095,0.999995277,0.000249123,0.977128095,1.443,1
1.444,0.977149035,0.999995281,0.000249324,0.977149035,1.444,1
1.445,0.977169976,0.999995286,0.000249526,0.977169976,1.445,1
1.446,0.977190916,0.99999529,0.000249727,0.977190916,1.446,1
1.447,0.977211857,0.999995295,0.000249928,0.977211857,1.447,1
1.448,0.977232797,0.999995299,0.000250129,0.977232797,1.448,1
1.449,0.977253738,0.999995304,0.00025033,0.977253738,1.449,1
1.45,0.977274678,0.999995309,0.000250531,0.977274678,1.45,1
1.451,0.977295619,0.999995313,0.000250733,0.977295619,1.451,1
1.452,0.977316559,0.999995318,0.000250934,0.977316559,1.452,1
1.453,0.9773375,0.999995322,0.000251135,0.9773375,1.453,1
1.454,0.97735844,0.999995327,0.000251336,0.97735844,1.454,1
1.455,0.977379381,0.999995332,0.000251537,0.977379381,1.455,1
1.456,0.977400321,0.999995336,0.000251739,0.977400321,1.456,1
1.457,0.977421262,0.999995341,0.00025194,0.977421262,1.457,1
1.458,0.977442202,0.999995345,0.000252141,0.977442202,1.458,1
1.459,0.977463143,0.99999535,0.000252342,0.977463143,1.459,1
1.46,0.977484083,0.999995354,0.000252543,0.977484083,1.46,1
1.461,0.977505024,0.999995359,0.000252744,0.977505024,1.461,1
1.462,0.977525964,0.999995364,0.000252946,0.977525964,1.462,1
1.463,0.977546905,0.999995368,0.000253147,0.977546905,1.463,1
1.464,0.977567845,0.999995373,0.000253348,0.977567845,1.464,1
1.465,0.977588786,0.999995377,0.000253549,0.977588786,1.465,1
1.466,0.977609726,0.999995382,0.00025375,0.977609726,1.466,1
1.467,0.977630667,0.999995386,0.000253951,0.977630667,1.467,1
1.468,0.977651607,0.999995391,0.000254153,0.977651607,1.468,1
1.469,0.977672548,0.999995396,0.000254354,0.977672548,1.469,1
1.47,0.977693488,0.9999954,0.000254555,0.977693488,1.47,1
1.471,0.977714429,0.999995405,0.000254756,0.977714429,1.471,1
1.472,0.977735369,0.999995409,0.000254957,0.977735369,1.472,1
1.473,0.97775631,0.999995414,0.000255158,0.97775631,1.473,1
1.474,0.97777725,0.999995419,0.00025536,0.97777725,1.474,1
1.475,0.977798191,0.999995423,0.000255561,0.977798191,1.475,1
1.476,0.977819131,0.999995428,0.000255762,0.977819131,1.476,1
1.477,0.977840072,0.999995432,0.000255963,0.977840072,1.477,1
1.478,0.977861012,0.999995437,0.000256164,0.977861012,1.478,1
1.479,0.977881953,0.999995441,0.000256365,0.977881953,1.479,1
1.48,0.977902893,0.999995446,0.000256567,0.977902893,1.48,1
1.481,0.977923834,0.999995451,0.000256768,0.977923834,1.481,1
1.482,0.977944774,0.999995455,0.000256969,0.977944774,1.482,1
1.483,0.977965714,0.99999546,0.00025717,0.977965714,1.483,1
1.484,0.977986655,0.999995464,0.000257371,0.977986655,1.484,1
1.485,0.978007595,0.999995469,0.000257572,0.978007595,1.485,1
1.486,0.978028536,0.999995473,0.000257774,0.978028536,1.486,1
1.487,0.978049476,0.999995478,0.000257975,0.978049476,1.487,1
1.488,0.978070417,0.999995483,0.000258176,0.978070417,1.488,1
1.489,0.978091357,0.999995487,0.000258377,0.978091357,1.489,1
1.49,0.978112298,0.999995492,0.000258578,0.978112298,1.49,1
1.491,0.978133238,0.999995496,0.00025878,0.978133238,1.491,1
1.492,0.978154179,0.999995501,0.000258981,0.978154179,1.492,1
1.493,0.978175119,0.999995506,0.000259182,0.978175119,1.493,1
1.494,0.97819606,0.99999551,0.000259383,0.97819606,1.494,1
1.495,0.978217,0.999995515,0.000259584,0.978217,1.495,1
1.496,0.978237941,0.999995519,0.000259785,0.978237941,1.496,1
1.497,0.978258881,0.999995524,0.000259987,0.978258881,1.497,1
1.498,0.978279822,0.999995528,0.000260188,0.978279822,1.498,1
1.499,0.978300762,0.999995533,0.000260389,0.978300762,1.499,1
1.5,0.978321703,0.999995538,0.00026059,0.978321703,1.5,1
1.501,0.978342643,0.999995542,0.000260791,0.978342643,1.501,1
1.502,0.978363584,0.999995547,0.000260992,0.978363584,1.502,1
1.503,0.978384524,0.999995551,0.000261194,0.978384524,1.503,1
1.504,0.978405465,0.999995556,0.000261395,0.978405465,1.504,1
1.505,0.978426405,0.99999556,0.000261596,0.978426405,1.505,1
1.506,0.978447346,0.999995565,0.000261797,0.978447346,1.506,1
1.507,0.978468286,0.99999557,0.000261998,0.978468286,1.507,1
1.508,0.978489227,0.999995574,0.000262199,0.978489227,1.508,1
1.509,0.978510167,0.999995579,0.000262401,0.978510167,1.509,1
1.51,0.978531108,0.999995583,0.000262602,0.978531108,1.51,1
1.511,0.978552048,0.999995588,0.000262803,0.978552048,1.511,1
1.512,0.978572989,0.999995593,0.000263004,0.978572989,1.512,1
1.513,0.978593929,0.999995597,0.000263205,0.978593929,1.513,1
1.514,0.97861487,0.999995602,0.000263406,0.97861487,1.514,1
1.515,0.97863581,0.999995606,0.000263608,0.97863581,1.515,1
1.516,0.978656751,0.999995611,0.000263809,0.978656751,1.516,1
1.517,0.978677691,0.999995615,0.00026401,0.978677691,1.517,1
1.518,0.978698632,0.99999562,0.000264211,0.978698632,1.518,1
1.519,0.978719572,0.999995625,0.000264412,0.978719572,1.519,1
1.52,0.978740513,0.999995629,0.000264613,0.978740513,1.52,1
1.521,0.978755508,0.999995632,0.000264779,0.978755508,1.521,1
1.522,0.978770503,0.999995636,0.000264945,0.978770503,1.522,1
1.523,0.978785498,0.999995639,0.000265111,0.978785498,1.523,1
1.524,0.978800493,0.999995642,0.000265277,0.978800493,1.524,1
1.525,0.978815487,0.999995645,0.000265443,0.978815487,1.525,1
1.526,0.978830482,0.999995648,0.000265609,0.978830482,1.526,1
1.527,0.978845477,0.999995652,0.000265775,0.978845477,1.527,1
1.528,0.978860472,0.999995655,0.000265941,0.978860472,1.528,1
1.529,0.978875467,0.999995658,0.000266107,0.978875467,1.529,1
1.53,0.978890462,0.999995661,0.000266273,0.978890462,1.53,1
1.531,0.978905457,0.999995665,0.000266439,0.978905457,1.531,1
1.532,0.978920452,0.999995668,0.000266605,0.978920452,1.532,1
1.533,0.978935447,0.999995671,0.000266771,0.978935447,1.533,1
1.534,0.978950442,0.999995674,0.000266937,0.978950442,1.534,1
1.535,0.978965437,0.999995678,0.000267103,0.978965437,1.535,1
1.536,0.978980432,0.999995681,0.000267269,0.978980432,1.536,1
1.537,0.978995427,0.999995684,0.000267435,0.978995427,1.537,1
1.538,0.979010422,0.999995687,0.000267601,0.979010422,1.538,1
1.539,0.979025417,0.99999569,0.000267767,0.979025417,1.539,1
1.54,0.979040412,0.999995694,0.000267933,0.979040412,1.54,1
1.541,0.979055407,0.999995697,0.000268099,0.979055407,1.541,1
1.542,0.979070402,0.9999957,0.000268265,0.979070402,1.542,1
1.543,0.979085397,0.999995703,0.000268431,0.979085397,1.543,1
1.544,0.979100392,0.999995707,0.000268597,0.979100392,1.544,1
1.545,0.979115387,0.99999571,0.000268763,0.979115387,1.545,1
1.546,0.979130382,0.999995713,0.000268929,0.979130382,1.546,1
1.547,0.979145377,0.999995716,0.000269095,0.979145377,1.547,1
1.548,0.979160372,0.999995719,0.000269261,0.979160372,1.548,1
1.549,0.979175367,0.999995723,0.000269427,0.979175367,1.549,1
1.55,0.979190362,0.999995726,0.000269593,0.979190362,1.55,1
1.551,0.979205357,0.999995729,0.000269759,0.979205357,1.551,1
1.552,0.979220352,0.999995732,0.000269925,0.979220352,1.552,1
1.553,0.979235347,0.999995736,0.000270091,0.979235347,1.553,1
1.554,0.979250342,0.999995739,0.000270257,0.979250342,1.554,1
1.555,0.979265337,0.999995742,0.000270423,0.979265337,1.555,1
1.556,0.979280332,0.999995745,0.000270589,0.979280332,1.556,1
1.557,0.979295327,0.999995748,0.000270755,0.979295327,1.557,1
1.558,0.979310322,0.999995752,0.000270921,0.979310322,1.558,1
1.559,0.979325317,0.999995755,0.000271087,0.979325317,1.559,1
1.56,0.979340312,0.999995758,0.000271253,0.979340312,1.56,1
1.561,0.979355307,0.999995761,0.000271419,0.979355307,1.561,1
1.562,0.979370302,0.999995765,0.000271585,0.979370302,1.562,1
1.563,0.979385297,0.999995768,0.00027175,0.979385297,1.563,1
1.564,0.979400292,0.999995771,0.000271916,0.979400292,1.564,1
1.565,0.979415287,0.999995774,0.000272082,0.979415287,1.565,1
1.566,0.979430282,0.999995777,0.000272248,0.979430282,1.566,1
1.567,0.979445277,0.999995781,0.000272414,0.979445277,1.567,1
1.568,0.979460272,0.999995784,0.00027258,0.979460272,1.568,1
1.569,0.979475267,0.999995787,0.000272746,0.979475267,1.569,1
1.57,0.979490262,0.99999579,0.000272912,0.979490262,1.57,1
1.571,0.979505257,0.999995794,0.000273078,0.979505257,1.571,1
1.572,0.979520252,0.999995797,0.000273244,0.979520252,1.572,1
1.573,0.979535247,0.9999958,0.00027341,0.979535247,1.573,1
1.574,0.979550242,0.999995803,0.000273576,0.979550242,1.574,1
1.575,0.979565237,0.999995806,0.000273742,0.979565237,1.575,1
1.576,0.979580232,0.99999581,0.000273908,0.979580232,1.576,1
1.577,0.979595227,0.999995813,0.000274074,0.979595227,1.577,1
1.578,0.979610222,0.999995816,0.00027424,0.979610222,1.578,1
1.579,0.979625216,0.999995819,0.000274406,0.979625216,1.579,1
1.58,0.979640211,0.999995823,0.000274572,0.979640211,1.58,1
1.581,0.979655206,0.999995826,0.000274738,0.979655206,1.581,1
1.582,0.979670201,0.999995829,0.000274904,0.979670201,1.582,1
1.583,0.979685196,0.999995832,0.00027507,0.979685196,1.583,1
1.584,0.979700191,0.999995835,0.000275236,0.979700191,1.584,1
1.585,0.979715186,0.999995839,0.000275402,0.979715186,1.585,1
1.586,0.979730181,0.999995842,0.000275568,0.979730181,1.586,1
1.587,0.979745176,0.999995845,0.000275734,0.979745176,1.587,1
1.588,0.979760171,0.999995848,0.0002759,0.979760171,1.588,1
1.589,0.979775166,0.999995852,0.000276066,0.979775166,1.589,1
1.59,0.979790161,0.999995855,0.000276232,0.979790161,1.59,1
1.591,0.979805156,0.999995858,0.000276398,0.979805156,1.591,1
1.592,0.979820151,0.999995861,0.000276564,0.979820151,1.592,1
1.593,0.979835146,0.999995864,0.00027673,0.979835146,1.593,1
1.594,0.979850141,0.999995868,0.000276896,0.979850141,1.594,1
1.595,0.979865136,0.999995871,0.000277062,0.979865136,1.595,1
1.596,0.979880131,0.999995874,0.000277228,0.979880131,1.596,1
1.597,0.979895126,0.999995877,0.000277394,0.979895126,1.597,1
1.598,0.979910121,0.999995881,0.00027756,0.979910121,1.598,1
1.599,0.979925116,0.999995884,0.000277726,0.979925116,1.599,1
1.6,0.979940111,0.999995887,0.000277892,0.979940111,1.6,1
1.601,0.979951788,0.99999589,0.000278028,0.979951788,1.601,1
1.602,0.979963464,0.999995892,0.000278165,0.979963464,1.602,1
1.603,0.979975141,0.999995895,0.000278302,0.979975141,1.603,1
1.604,0.979986817,0.999995897,0.000278438,0.979986817,1.604,1
1.605,0.979998494,0.999995899,0.000278575,0.979998494,1.605,1
1.606,0.98001017,0.999995902,0.000278712,0.98001017,1.606,1
1.607,0.980021847,0.999995904,0.000278849,0.980021847,1.607,1
1.608,0.980033523,0.999995907,0.000278985,0.980033523,1.608,1
1.609,0.9800452,0.999995909,0.000279122,0.9800452,1.609,1
1.61,0.980056876,0.999995912,0.000279259,0.980056876,1.61,1
1.611,0.980068553,0.999995914,0.000279395,0.980068553,1.611,1
1.612,0.98008023,0.999995917,0.000279532,0.98008023,1.612,1
1.613,0.980091906,0.999995919,0.000279669,0.980091906,1.613,1
1.614,0.980103583,0.999995922,0.000279805,0.980103583,1.614,1
1.615,0.980115259,0.999995924,0.000279942,0.980115259,1.615,1
1.616,0.980126936,0.999995927,0.000280079,0.980126936,1.616,1
1.617,0.980138612,0.999995929,0.000280216,0.980138612,1.617,1
1.618,0.980150289,0.999995932,0.000280352,0.980150289,1.618,1
1.619,0.980161965,0.999995934,0.000280489,0.980161965,1.619,1
1.62,0.980173642,0.999995937,0.000280626,0.980173642,1.62,1
1.621,0.980185318,0.999995939,0.000280762,0.980185318,1.621,1
1.622,0.980196995,0.999995942,0.000280899,0.980196995,1.622,1
1.623,0.980208671,0.999995944,0.000281036,0.980208671,1.623,1
1.624,0.980220348,0.999995947,0.000281172,0.980220348,1.624,1
1.625,0.980232025,0.999995949,0.000281309,0.980232025,1.625,1
1.626,0.980243701,0.999995952,0.000281446,0.980243701,1.626,1
1.627,0.980255378,0.999995954,0.000281583,0.980255378,1.627,1
1.628,0.980267054,0.999995957,0.000281719,0.980267054,1.628,1
1.629,0.980278731,0.999995959,0.000281856,0.980278731,1.629,1
1.63,0.980290407,0.999995962,0.000281993,0.980290407,1.63,1
1.631,0.980302084,0.999995964,0.000282129,0.980302084,1.631,1
1.632,0.98031376,0.999995967,0.000282266,0.98031376,1.632,1
1.633,0.980325437,0.999995969,0.000282403,0.980325437,1.633,1
1.634,0.980337113,0.999995972,0.000282539,0.980337113,1.634,1
1.635,0.98034879,0.999995974,0.000282676,0.98034879,1.635,1
1.636,0.980360466,0.999995977,0.000282813,0.980360466,1.636,1
1.637,0.980372143,0.999995979,0.00028295,0.980372143,1.637,1
1.638,0.98038382,0.999995982,0.000283086,0.98038382,1.638,1
1.639,0.980395496,0.999995984,0.000283223,0.980395496,1.639,1
1.64,0.980407173,0.999995986,0.00028336,0.980407173,1.64,1
1.641,0.980418849,0.999995989,0.000283496,0.980418849,1.641,1
1.642,0.980430526,0.999995991,0.000283633,0.980430526,1.642,1
1.643,0.980442202,0.999995994,0.00028377,0.980442202,1.643,1
1.644,0.980453879,0.999995996,0.000283906,0.980453879,1.644,1
1.645,0.980465555,0.999995999,0.000284043,0.980465555,1.645,1
1.646,0.980477232,0.999996001,0.00028418,0.980477232,1.646,1
1.647,0.980488908,0.999996004,0.000284317,0.980488908,1.647,1
1.648,0.980500585,0.999996006,0.000284453,0.980500585,1.648,1
1.649,0.980512261,0.999996009,0.00028459,0.980512261,1.649,1
1.65,0.980523938,0.999996011,0.000284727,0.980523938,1.65,1
1.651,0.980535614,0.999996014,0.000284863,0.980535614,1.651,1
1.652,0.980547291,0.999996016,0.000285,0.980547291,1.652,1
1.653,0.980558968,0.999996019,0.000285137,0.980558968,1.653,1
1.654,0.980570644,0.999996021,0.000285274,0.980570644,1.654,1
1.655,0.980582321,0.999996024,0.00028541,0.980582321,1.655,1
1.656,0.980593997,0.999996026,0.000285547,0.980593997,1.656,1
1.657,0.980605674,0.999996029,0.000285684,0.980605674,1.657,1
1.658,0.98061735,0.999996031,0.00028582,0.98061735,1.658,1
1.659,0.980629027,0.999996034,0.000285957,0.980629027,1.659,1
1.66,0.980640703,0.999996036,0.000286094,0.980640703,1.66,1
1.661,0.98065238,0.999996039,0.00028623,0.98065238,1.661,1
1.662,0.980664056,0.999996041,0.000286367,0.980664056,1.662,1
1.663,0.980675733,0.999996044,0.000286504,0.980675733,1.663,1
1.664,0.980687409,0.999996046,0.000286641,0.980687409,1.664,1
1.665,0.980699086,0.999996049,0.000286777,0.980699086,1.665,1
1.666,0.980710763,0.999996051,0.000286914,0.980710763,1.666,1
1.667,0.980722439,0.999996054,0.000287051,0.980722439,1.667,1
1.668,0.980734116,0.999996056,0.000287187,0.980734116,1.668,1
1.669,0.980745792,0.999996059,0.000287324,0.980745792,1.669,1
1.67,0.980757469,0.999996061,0.000287461,0.980757469,1.67,1
1.671,0.980769145,0.999996064,0.000287597,0.980769145,1.671,1
1.672,0.980780822,0.999996066,0.000287734,0.980780822,1.672,1
1.673,0.980792498,0.999996068,0.000287871,0.980792498,1.673,1
1.674,0.980804175,0.999996071,0.000288008,0.980804175,1.674,1
1.675,0.980815851,0.999996073,0.000288144,0.980815851,1.675,1
1.676,0.980827528,0.999996076,0.000288281,0.980827528,1.676,1
1.677,0.980839204,0.999996078,0.000288418,0.980839204,1.677,1
1.678,0.980850881,0.999996081,0.000288554,0.980850881,1.678,1
1.679,0.980862558,0.999996083,0.000288691,0.980862558,1.679,1
1.68,0.980874234,0.999996086,0.000288828,0.980874234,1.68,1
1.681,0.980883789,0.999996088,0.000288946,0.980883789,1.681,1
1.682,0.980893344,0.99999609,0.000289063,0.980893344,1.682,1
1.683,0.980902899,0.999996092,0.000289181,0.980902899,1.683,1
1.684,0.980912455,0.999996094,0.000289299,0.980912455,1.684,1
1.685,0.98092201,0.999996096,0.000289417,0.98092201,1.685,1
1.686,0.980931565,0.999996098,0.000289534,0.980931565,1.686,1
1.687,0.98094112,0.9999961,0.000289652,0.98094112,1.687,1
1.688,0.980950675,0.999996102,0.00028977,0.980950675,1.688,1
1.689,0.98096023,0.999996104,0.000289888,0.98096023,1.689,1
1.69,0.980969785,0.999996106,0.000290006,0.980969785,1.69,1
1.691,0.98097934,0.999996108,0.000290123,0.98097934,1.691,1
1.692,0.980988896,0.99999611,0.000290241,0.980988896,1.692,1
1.693,0.980998451,0.999996112,0.000290359,0.980998451,1.693,1
1.694,0.981008006,0.999996114,0.000290477,0.981008006,1.694,1
1.695,0.981017561,0.999996116,0.000290595,0.981017561,1.695,1
1.696,0.981027116,0.999996118,0.000290712,0.981027116,1.696,1
1.697,0.981036671,0.99999612,0.00029083,0.981036671,1.697,1
1.698,0.981046226,0.999996122,0.000290948,0.981046226,1.698,1
1.699,0.981055781,0.999996124,0.000291066,0.981055781,1.699,1
1.7,0.981065336,0.999996126,0.000291184,0.981065336,1.7,1
1.701,0.981074892,0.999996128,0.000291301,0.981074892,1.701,1
1.702,0.981084447,0.99999613,0.000291419,0.981084447,1.702,1
1.703,0.981094002,0.999996132,0.000291537,0.981094002,1.703,1
1.704,0.981103557,0.999996134,0.000291655,0.981103557,1.704,1
1.705,0.981113112,0.999996136,0.000291773,0.981113112,1.705,1
1.706,0.981122667,0.999996138,0.00029189,0.981122667,1.706,1
1.707,0.981132222,0.99999614,0.000292008,0.981132222,1.707,1
1.708,0.981141777,0.999996142,0.000292126,0.981141777,1.708,1
1.709,0.981151333,0.999996145,0.000292244,0.981151333,1.709,1
1.71,0.981160888,0.999996147,0.000292361,0.981160888,1.71,1
1.711,0.981170443,0.999996149,0.000292479,0.981170443,1.711,1
1.712,0.981179998,0.999996151,0.000292597,0.981179998,1.712,1
1.713,0.981189553,0.999996153,0.000292715,0.981189553,1.713,1
1.714,0.981199108,0.999996155,0.000292833,0.981199108,1.714,1
1.715,0.981208663,0.999996157,0.00029295,0.981208663,1.715,1
1.716,0.981218218,0.999996159,0.000293068,0.981218218,1.716,1
1.717,0.981227774,0.999996161,0.000293186,0.981227774,1.717,1
1.718,0.981237329,0.999996163,0.000293304,0.981237329,1.718,1
1.719,0.981246884,0.999996165,0.000293422,0.981246884,1.719,1
1.72,0.981256439,0.999996167,0.000293539,0.981256439,1.72,1
1.721,0.981265994,0.999996169,0.000293657,0.981265994,1.721,1
1.722,0.981275549,0.999996171,0.000293775,0.981275549,1.722,1
1.723,0.981285104,0.999996173,0.000293893,0.981285104,1.723,1
1.724,0.981294659,0.999996175,0.000294011,0.981294659,1.724,1
1.725,0.981304215,0.999996177,0.000294128,0.981304215,1.725,1
1.726,0.98131377,0.999996179,0.000294246,0.98131377,1.726,1
1.727,0.981323325,0.999996181,0.000294364,0.981323325,1.727,1
1.728,0.98133288,0.999996183,0.000294482,0.98133288,1.728,1
1.729,0.981342435,0.999996185,0.0002946,0.981342435,1.729,1
1.73,0.98135199,0.999996187,0.000294717,0.98135199,1.73,1
1.731,0.981361545,0.999996189,0.000294835,0.981361545,1.731,1
1.732,0.9813711,0.999996191,0.000294953,0.9813711,1.732,1
1.733,0.981380655,0.999996193,0.000295071,0.981380655,1.733,1
1.734,0.981390211,0.999996195,0.000295188,0.981390211,1.734,1
1.735,0.981399766,0.999996197,0.000295306,0.981399766,1.735,1
1.736,0.981409321,0.999996199,0.000295424,0.981409321,1.736,1
1.737,0.981418876,0.999996201,0.000295542,0.981418876,1.737,1
1.738,0.981428431,0.999996203,0.00029566,0.981428431,1.738,1
1.739,0.981437986,0.999996205,0.000295777,0.981437986,1.739,1
1.74,0.981447541,0.999996207,0.000295895,0.981447541,1.74,1
1.741,0.981457096,0.999996209,0.000296013,0.981457096,1.741,1
1.742,0.981466652,0.999996211,0.000296131,0.981466652,1.742,1
1.743,0.981476207,0.999996213,0.000296249,0.981476207,1.743,1
1.744,0.981485762,0.999996215,0.000296366,0.981485762,1.744,1
1.745,0.981495317,0.999996217,0.000296484,0.981495317,1.745,1
1.746,0.981504872,0.999996219,0.000296602,0.981504872,1.746,1
