X,M1_G-D_short,M1_G-S_short,M2_G-D_short,M2_G-S_short,R1_open,R1_short,R2_short,M1_open,M2_open,M1_D-S_short,M2_D-S_short,R2_open
-2.0,0.9991377414496275,-0.9061958639855199,-0.6051111185529554,0.99985,0.99985,-0.9103570000000001,1.0000000000000009,-0.9103570000000001,1.0000000000000009,0.99985,-0.9999999999999991,
-1.999,0.9991377414496274,-0.9061972501836256,-0.6051111558444111,0.99985,0.99985,-0.9103570000000001,1.0000000000000009,-0.9103570000000001,1.0000000000000009,0.99985,-0.9999999999999991,
-1.998,0.9991377414496273,-0.9061986363817419,-0.6051111932526608,0.99985,0.99985,-0.9103570000000001,1.0000000000000009,-0.9103570000000001,1.0000000000000009,0.99985,-0.9999999999999991,
-1.997,0.9991377414496272,-0.9062000225798689,-0.6051112307780703,0.99985,0.99985,-0.9103570000000001,1.0000000000000009,-0.9103570000000001,1.0000000000000009,0.99985,-0.9999999999999991,
-1.996,0.999137741449627,-0.9062014087780063,-0.6051112684210062,0.99985,0.99985,-0.9103570000000001,1.0000000000000009,-0.9103570000000001,1.0000000000000009,0.99985,-0.9999999999999991,
-1.995,0.9991377414496269,-0.9062027949761542,-0.6051113061818363,0.99985,0.99985,-0.9103570000000001,1.0000000000000009,-0.9103570000000001,1.0000000000000009,0.99985,-0.9999999999999991,
-1.994,0.9991377414496267,-0.9062041811743126,-0.6051113440609296,0.99985,0.99985,-0.9103570000000001,1.0000000000000009,-0.9103570000000001,1.0000000000000009,0.99985,-0.9999999999999991,
-1.993,0.9991377414496266,-0.9062055673724816,-0.6051113820586566,0.99985,0.99985,-0.9103570000000001,1.0000000000000009,-0.9103570000000001,1.0000000000000009,0.99985,-0.9999999999999991,
-1.992,0.9991377414496265,-0.9062069535706611,-0.6051114201753882,0.99985,0.99985,-0.9103570000000001,1.0000000000000009,-0.9103570000000001,1.0000000000000009,0.99985,-0.9999999999999991,
-1.991,0.9991377414496264,-0.9062083397688511,-0.6051114584114972,0.99985,0.99985,-0.9103570000000001,1.0000000000000009,-0.9103570000000001,1.0000000000000009,0.99985,-0.9999999999999991,
-1.99,0.9991377414496262,-0.9062097259670515,-0.6051114967673571,0.99985,0.99985,-0.9103570000000001,1.0000000000000009,-0.9103570000000001,1.0000000000000009,0.99985,-0.9999999999999991,
-1.989,0.9991377414496261,-0.9062111121652625,-0.6051115352433427,0.99985,0.99985,-0.9103570000000001,1.0000000000000009,-0.9103570000000001,1.0000000000000009,0.99985,-0.9999999999999991,
-1.988,0.9991377414496259,-0.906212498363484,-0.6051115738398302,0.99985,0.99985,-0.9103570000000001,1.0000000000000009,-0.9103570000000001,1.0000000000000009,0.99985,-0.9999999999999991,
-1.987,0.9991377414496257,-0.906213884561716,-0.6051116125571966,0.99985,0.99985,-0.9103570000000001,1.0000000000000009,-0.9103570000000001,1.0000000000000009,0.99985,-0.9999999999999991,
-1.986,0.9991377414496255,-0.9062152707599584,-0.6051116513958202,0.99985,0.99985,-0.9103570000000001,1.0000000000000009,-0.9103570000000001,1.0000000000000009,0.99985,-0.9999999999999991,
